id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date
393,Berton,ios web,Referral,1/14/16,2/9/16,,,,,
394,Strark,android web,Paid,1/1/16,1/4/16,,,,,
395,Strark,android web,Organic,1/8/16,,,,,,
396,Strark,android web,Organic,1/4/16,,,,,,
397,Strark,mac,Paid,1/3/16,1/7/16,,,,,
398,Strark,android web,Referral,1/11/16,2/13/16,2/25/16,Honda,Ridgeline,2006.0,
399,Strark,android web,Referral,1/3/16,1/7/16,1/12/16,BMW,5-series,2007.0,
400,Berton,other,Organic,1/13/16,2/1/16,2/13/16,Honda,Accord,2015.0,
401,Strark,ios web,Referral,1/14/16,1/14/16,1/16/16,Kia,Optima,2015.0,
402,Berton,android web,Organic,1/11/16,1/11/16,1/12/16,Honda,Accord,2012.0,
403,Berton,ios web,Organic,1/16/16,2/1/16,,,,,
404,Berton,mac,Paid,1/2/16,1/11/16,,,,,
405,Berton,android web,Paid,1/18/16,2/17/16,,,,,
406,Strark,android web,Organic,1/22/16,1/27/16,,,,,
407,Strark,android web,Organic,1/6/16,1/11/16,,,,,
408,Strark,windows,Organic,1/5/16,1/8/16,1/10/16,Honda,Pilot,2015.0,1/9/16
409,Strark,,Organic,1/21/16,2/3/16,,,,,
410,Berton,ios web,Paid,1/4/16,,,,,,
411,Strark,windows,Organic,1/20/16,,,,,,
412,Strark,other,Organic,1/20/16,1/23/16,1/24/16,Toyota,RAV4,2015.0,
413,Berton,windows,Referral,1/3/16,1/6/16,,,,,
414,Strark,ios web,Referral,1/20/16,1/23/16,,,,,
415,Wrouver,windows,Paid,1/14/16,1/19/16,1/20/16,Toyota,Camry,2007.0,1/21/16
416,Berton,ios web,Paid,1/15/16,1/16/16,,,,,
417,Strark,windows,Referral,1/11/16,,,,,,
418,Berton,mac,Organic,1/2/16,,,,,,
419,Berton,android web,Referral,1/20/16,1/20/16,,,,,
420,Strark,windows,Organic,1/15/16,2/22/16,,,,,
421,Strark,mac,Referral,1/16/16,2/3/16,2/5/16,Toyota,Prius,2015.0,2/10/16
422,Wrouver,mac,Paid,1/28/16,,,,,,
423,Berton,ios web,Referral,1/7/16,1/27/16,,,,,
424,Berton,mac,Organic,1/2/16,1/26/16,,,,,
425,Strark,windows,Paid,1/2/16,1/5/16,1/12/16,Toyota,Sienna,2011.0,1/17/16
426,Berton,mac,Paid,1/8/16,1/16/16,1/17/16,Nissan,Versa,2011.0,
427,Strark,ios web,Referral,1/23/16,1/24/16,1/25/16,Honda,Accord,2009.0,1/29/16
428,Berton,ios web,Paid,1/5/16,,,,,,
429,Strark,windows,Paid,1/18/16,1/18/16,1/31/16,Ford,Fusion,2014.0,2/2/16
430,Berton,,Referral,1/8/16,,,,,,
431,Strark,ios web,Paid,1/30/16,2/8/16,,,,,
432,Strark,mac,Referral,1/7/16,1/7/16,1/9/16,Infiniti,Q50,2014.0,1/9/16
433,Strark,windows,Organic,1/21/16,2/15/16,,,,,
434,Strark,ios web,Paid,1/9/16,1/15/16,,,,,
435,Strark,ios web,Referral,1/5/16,1/15/16,1/16/16,Toyota,Prius,2013.0,1/16/16
436,Strark,android web,Referral,1/8/16,1/19/16,1/30/16,Toyota,Camry,2007.0,
437,Berton,android web,Referral,1/14/16,1/31/16,,,,,
438,Strark,ios web,Organic,1/4/16,1/13/16,,,,,
439,Berton,android web,Referral,1/26/16,2/19/16,,,,,
440,Berton,windows,Paid,1/22/16,2/2/16,,,,,
441,Strark,mac,Organic,1/2/16,,,,,,
442,Berton,android web,Referral,1/29/16,1/29/16,1/30/16,Buick,Regal,2002.0,1/30/16
443,Berton,android web,Referral,1/15/16,2/18/16,2/19/16,Dodge,Caravan,2003.0,
444,Wrouver,mac,Paid,1/20/16,1/20/16,1/21/16,Mercedes-Benz,E-Class,2008.0,1/25/16
445,Berton,other,Paid,1/19/16,2/7/16,,,,,
446,Strark,ios web,Referral,1/5/16,1/30/16,,,,,
447,Strark,ios web,Organic,1/20/16,1/20/16,,,,,
448,Berton,ios web,Referral,1/25/16,1/29/16,2/8/16,Volkswagen,Jetta,2013.0,2/9/16
449,Strark,ios web,Referral,1/15/16,1/25/16,,,,,
450,Strark,,Organic,1/22/16,1/26/16,,,,,
451,Strark,android web,Paid,1/20/16,,,,,,
452,Berton,ios web,Referral,1/21/16,1/23/16,1/27/16,Chevrolet,Cruze,2013.0,
453,Berton,android web,Paid,1/25/16,1/27/16,2/1/16,Nissan,Rogue,2012.0,
454,Berton,ios web,Referral,1/12/16,1/12/16,2/27/16,Ford,Fusion,2016.0,
455,Strark,windows,Paid,1/25/16,,,,,,
456,Strark,ios web,Referral,1/12/16,2/3/16,,,,,
457,Berton,ios web,Referral,1/18/16,1/21/16,,,,,
458,Strark,mac,Organic,1/26/16,2/26/16,,,,,
459,Berton,mac,Paid,1/4/16,,,,,,
460,Strark,,Organic,1/30/16,2/7/16,,,,,
461,Strark,android web,Paid,1/29/16,,,,,,
462,Wrouver,,Organic,1/30/16,2/2/16,2/2/16,Chrysler,200,2016.0,
463,Berton,android web,Referral,1/20/16,2/6/16,,,,,
464,Berton,ios web,Paid,1/1/16,1/11/16,,,,,
465,Strark,android web,Paid,1/9/16,1/9/16,,,,,
466,Berton,android web,Paid,1/25/16,,,,,,
467,Strark,android web,Paid,1/4/16,2/1/16,,,,,
468,Strark,android web,Paid,1/13/16,2/8/16,,,,,
469,Berton,android web,Paid,1/16/16,,,,,,
470,Strark,mac,Paid,1/30/16,2/2/16,2/3/16,Ford,Focus,2015.0,2/6/16
471,Berton,other,Referral,1/5/16,1/19/16,,,,,
472,Strark,android web,Paid,1/20/16,,,,,,
473,Strark,windows,Paid,1/7/16,1/20/16,2/21/16,Volvo,S80,2001.0,
474,Berton,android web,Referral,1/14/16,1/14/16,,,,,
475,Berton,mac,Paid,1/14/16,2/1/16,,,,,
476,Berton,windows,Paid,1/30/16,2/5/16,,,,,
477,Strark,windows,Paid,1/1/16,1/4/16,1/26/16,Nissan,Versa,2010.0,
478,Strark,windows,Referral,1/7/16,,,,,,
479,Wrouver,mac,Paid,1/5/16,,,,,,
480,Strark,android web,Paid,1/21/16,1/21/16,,,,,
481,Berton,mac,Paid,1/5/16,1/24/16,1/25/16,Buick,Enclave,2011.0,1/26/16
482,Strark,windows,Referral,1/8/16,1/10/16,,,,,
483,Strark,mac,Paid,1/14/16,2/17/16,,,,,
484,Strark,windows,Organic,1/17/16,1/17/16,1/22/16,Ford,Fusion,2016.0,1/23/16
485,Berton,other,Referral,1/20/16,1/22/16,1/23/16,Hyundai,Sonata,2011.0,1/31/16
486,Berton,android web,Paid,1/30/16,2/2/16,,,,,
487,Strark,ios web,Paid,1/21/16,1/25/16,,,,,
488,Strark,android web,Paid,1/20/16,1/31/16,,,,,
489,Strark,android web,Referral,1/1/16,1/19/16,,,,,
490,Strark,android web,Referral,1/9/16,1/14/16,1/19/16,Honda,Civic,2015.0,2/3/16
491,Strark,android web,Paid,1/13/16,1/14/16,,,,,
492,Strark,android web,Paid,1/15/16,2/6/16,,,,,
493,Berton,android web,Referral,1/10/16,,,,,,
494,Berton,ios web,Organic,1/14/16,,,,,,
495,Strark,windows,Organic,1/5/16,,,,,,
496,Berton,ios web,Organic,1/8/16,1/22/16,2/12/16,Toyota,Sienna,2005.0,
497,Strark,android web,Referral,1/29/16,1/29/16,2/12/16,Nissan,Altima,2015.0,2/24/16
498,Strark,android web,Paid,1/12/16,1/23/16,1/28/16,Dodge,Nitro,2011.0,
499,Berton,other,Organic,1/26/16,1/28/16,2/21/16,Chevrolet,Cavalier,2004.0,
500,Berton,ios web,Organic,1/2/16,2/18/16,2/24/16,Toyota,Camry,2000.0,
501,Wrouver,android web,Paid,1/22/16,,,,,,
502,Strark,android web,Referral,1/30/16,2/2/16,2/3/16,Nissan,Altima,2015.0,
503,Strark,,Referral,1/23/16,,,,,,
504,Strark,mac,Organic,1/18/16,2/1/16,,,,,
505,Berton,android web,Referral,1/28/16,1/28/16,1/28/16,Toyota,Avalon,2007.0,1/29/16
506,Strark,ios web,Referral,1/13/16,2/1/16,2/29/16,Dodge,Charger,2012.0,
507,Berton,ios web,Paid,1/2/16,,,,,,
508,Berton,ios web,Referral,1/21/16,1/29/16,2/7/16,Toyota,Camry,2009.0,
509,Strark,android web,Paid,1/20/16,1/20/16,1/25/16,Nissan,Pathfinder,2007.0,2/9/16
510,Strark,mac,Referral,1/21/16,3/9/16,,,,,
511,Berton,android web,Paid,1/30/16,,,,,,
512,Strark,ios web,Paid,1/22/16,1/22/16,,,,,
513,Berton,windows,Referral,1/11/16,1/16/16,2/4/16,Ford,Escape,2003.0,2/3/16
514,Strark,ios web,Organic,1/28/16,2/3/16,,,,,
515,Berton,android web,Paid,1/23/16,1/28/16,,,,,
516,Strark,,Organic,1/21/16,,,,,,
517,Strark,android web,Organic,1/17/16,1/31/16,,,,,
518,Wrouver,android web,Paid,1/30/16,2/5/16,,,,,
519,Strark,ios web,Referral,1/1/16,1/15/16,1/27/16,Nissan,Murano,2009.0,
520,Strark,ios web,Referral,1/21/16,1/21/16,1/24/16,Nissan,Sentra,2004.0,1/29/16
521,Strark,ios web,Referral,1/16/16,1/16/16,1/20/16,Honda,Accord,2004.0,1/21/16
522,Strark,ios web,Referral,1/12/16,1/14/16,1/14/16,Toyota,Corolla,2003.0,1/15/16
523,Berton,android web,Paid,1/26/16,,,,,,
524,Strark,,Referral,1/2/16,2/14/16,,,,,
525,Strark,windows,Paid,1/20/16,1/20/16,,,,,
526,Berton,windows,Paid,1/8/16,,,,,,
527,Strark,other,Organic,1/2/16,1/7/16,2/4/16,Dodge,Avenger,2012.0,
528,Strark,ios web,Referral,1/6/16,1/6/16,1/6/16,Toyota,Prius V,2014.0,
529,Strark,windows,Organic,1/25/16,1/26/16,1/27/16,Kia,Sportage,2016.0,2/3/16
530,Strark,mac,Paid,1/30/16,1/30/16,1/30/16,Honda,HR-V,2016.0,2/5/16
531,Strark,android web,Paid,1/24/16,2/21/16,,,,,
532,Strark,other,Organic,1/23/16,1/28/16,2/4/16,Hyundai,Elantra,2014.0,2/21/16
533,Berton,ios web,Paid,1/10/16,1/30/16,,,,,
534,Strark,,Referral,1/8/16,,,,,,
535,Strark,other,Paid,1/15/16,1/20/16,,,,,
536,Wrouver,ios web,Paid,1/18/16,1/27/16,,,,,
537,Strark,other,Paid,1/7/16,1/8/16,1/23/16,Ford,Fusion,2013.0,
538,Berton,mac,Organic,1/1/16,,,,,,
539,Strark,,Organic,1/17/16,,,,,,
540,Berton,other,Paid,1/25/16,2/4/16,,,,,
541,Strark,other,Organic,1/25/16,2/6/16,,,,,
542,Wrouver,other,Paid,1/13/16,2/15/16,,,,,
543,Berton,ios web,Organic,1/12/16,1/13/16,,,,,
544,Berton,mac,Referral,1/8/16,1/13/16,1/30/16,Kia,Soul,2013.0,2/1/16
545,Berton,ios web,Paid,1/6/16,1/22/16,,,,,
546,Berton,ios web,Referral,1/4/16,1/6/16,,,,,
547,Berton,windows,Paid,1/27/16,2/13/16,2/23/16,Honda,Accord,2002.0,
548,Strark,ios web,Paid,1/26/16,2/14/16,,,,,
549,Berton,android web,Paid,1/7/16,1/18/16,,,,,
550,Strark,mac,Organic,1/6/16,,,,,,
551,Strark,android web,Referral,1/10/16,1/13/16,1/17/16,Nissan,Maxima,2014.0,1/23/16
552,Strark,windows,Paid,1/14/16,1/14/16,1/15/16,Honda,Odyssey,2015.0,1/15/16
553,Strark,android web,Paid,1/17/16,1/18/16,1/18/16,Dodge,Avenger,2014.0,
554,Berton,,Referral,1/2/16,,,,,,
555,Strark,windows,Paid,1/28/16,2/19/16,,,,,
556,Berton,ios web,Paid,1/22/16,1/22/16,1/22/16,Hyundai,Elantra,2014.0,2/5/16
557,Strark,ios web,Organic,1/21/16,2/2/16,,,,,
558,Wrouver,android web,Organic,1/13/16,2/5/16,2/14/16,Buick,Lucerne,2009.0,
559,Berton,mac,Paid,1/18/16,1/21/16,,,,,
560,Berton,android web,Paid,1/9/16,1/13/16,,,,,
561,Strark,android web,Referral,1/5/16,1/5/16,1/5/16,Toyota,Sienna,2013.0,1/16/16
562,Strark,windows,Paid,1/11/16,1/17/16,1/19/16,Kia,Forte,2012.0,
563,Strark,ios web,Paid,1/18/16,1/24/16,1/24/16,Toyota,Prius,2015.0,2/11/16
564,Strark,windows,Paid,1/3/16,1/19/16,2/27/16,Kia,Optima,2015.0,
565,Strark,other,Paid,1/23/16,1/29/16,,,,,
566,Strark,ios web,Organic,1/12/16,1/25/16,1/27/16,Toyota,Prius,2010.0,2/9/16
567,Strark,,Referral,1/23/16,1/24/16,1/26/16,BMW,5-series,2009.0,
568,Berton,android web,Paid,1/28/16,2/5/16,,,,,
569,Strark,ios web,Referral,1/3/16,1/7/16,1/6/16,Honda,Accord,2015.0,1/10/16
570,Strark,android web,Referral,1/9/16,1/14/16,,,,,
571,Berton,,Referral,1/24/16,1/24/16,,,,,
572,Berton,other,Paid,1/13/16,2/8/16,,,,,
573,Strark,,Referral,1/6/16,,,,,,
574,Berton,ios web,Paid,1/6/16,1/17/16,,,,,
575,Berton,ios web,Organic,1/14/16,2/1/16,,,,,
576,Strark,,Organic,1/23/16,1/25/16,,,,,
577,Wrouver,,Organic,1/23/16,,,,,,
578,Strark,ios web,Paid,1/28/16,2/17/16,,,,,
579,Berton,android web,Organic,1/1/16,1/14/16,1/17/16,Toyota,Camry,2013.0,
580,Strark,android web,Organic,1/1/16,,,,,,
581,Berton,mac,Organic,1/5/16,2/14/16,,,,,
582,Strark,,Referral,1/10/16,1/13/16,,,,,
583,Strark,other,Organic,1/21/16,1/23/16,1/22/16,Chevrolet,Impala,2013.0,1/23/16
584,Strark,windows,Paid,1/21/16,2/4/16,,,,,
585,Strark,ios web,Paid,1/1/16,,,,,,
586,Strark,android web,Paid,1/9/16,1/12/16,1/17/16,Nissan,Murano,2009.0,
587,Strark,,Referral,1/10/16,1/11/16,,,,,
588,Strark,,Referral,1/20/16,2/2/16,,,,,
589,Strark,,Organic,1/20/16,1/20/16,,,,,
590,Strark,windows,Referral,1/25/16,2/21/16,2/22/16,Honda,Civic,2004.0,
591,Strark,ios web,Paid,1/22/16,1/24/16,,,,,
592,Berton,android web,Paid,1/20/16,1/21/16,,,,,
593,Wrouver,ios web,Paid,1/23/16,1/23/16,,,,,
594,Strark,ios web,Paid,1/11/16,1/15/16,,,,,
595,Berton,android web,Paid,1/20/16,2/12/16,,,,,
596,Strark,ios web,Organic,1/21/16,1/24/16,,,,,
597,Berton,other,Paid,1/30/16,2/8/16,,,,,
598,Strark,,Organic,1/23/16,,,,,,
599,Berton,ios web,Referral,1/2/16,2/3/16,2/9/16,Toyota,Prius V,2015.0,
600,Berton,ios web,Referral,1/21/16,1/24/16,1/24/16,Mazda,CX-9,2009.0,2/6/16
601,Wrouver,ios web,Paid,1/17/16,,,,,,
602,Strark,android web,Paid,1/11/16,1/17/16,1/21/16,Chevrolet,Malibu,2012.0,
603,Strark,android web,Referral,1/10/16,1/12/16,1/15/16,Nissan,Altima,2005.0,1/14/16
604,Berton,mac,Organic,1/23/16,1/26/16,1/28/16,Toyota,Corolla,2014.0,
605,Berton,ios web,Organic,1/25/16,2/3/16,,,,,
606,Strark,android web,Paid,1/22/16,2/15/16,,,,,
607,Strark,,Organic,1/21/16,,,,,,
608,Strark,ios web,Paid,1/4/16,1/4/16,,,,,
609,Strark,windows,Referral,1/26/16,2/2/16,2/3/16,Honda,Accord,2012.0,2/22/16
610,Wrouver,,Organic,1/21/16,,,,,,
611,Berton,mac,Paid,1/11/16,1/22/16,,,,,
612,Strark,android web,Paid,1/29/16,2/1/16,,,,,
613,Berton,ios web,Paid,1/27/16,,,,,,
614,Strark,windows,Organic,1/27/16,2/5/16,,,,,
615,Berton,ios web,Paid,1/18/16,,,,,,
616,Berton,ios web,Referral,1/5/16,1/5/16,1/6/16,BMW,3-series,2008.0,1/13/16
617,Strark,mac,Paid,1/23/16,1/24/16,,,,,
618,Strark,ios web,Referral,1/20/16,1/26/16,,,,,
619,Berton,android web,Organic,1/5/16,1/17/16,,,,,
620,Strark,mac,Referral,1/6/16,1/8/16,1/12/16,Toyota,Prius V,2010.0,
621,Strark,windows,Referral,1/30/16,1/30/16,2/1/16,Toyota,Corolla,2013.0,2/23/16
622,Strark,android web,Referral,1/20/16,1/30/16,,,,,
623,Berton,ios web,Paid,1/6/16,1/11/16,,,,,
624,Berton,android web,Paid,1/10/16,2/24/16,,,,,
625,Berton,android web,Organic,1/27/16,1/29/16,,,,,
626,Strark,other,Paid,1/27/16,2/11/16,,,,,
627,Strark,ios web,Paid,1/2/16,1/4/16,,,,,
628,Strark,ios web,Paid,1/2/16,1/12/16,2/2/16,Acura,MDX,2007.0,
629,Berton,ios web,Paid,1/16/16,,,,,,
630,Strark,android web,Organic,1/4/16,2/5/16,,,,,
631,Strark,other,Organic,1/11/16,1/11/16,1/12/16,Mercedes-Benz,E-Class,2009.0,1/12/16
632,Berton,ios web,Referral,1/5/16,1/8/16,,,,,
633,Strark,ios web,Organic,1/16/16,1/31/16,,,,,
634,Strark,ios web,Organic,1/5/16,1/7/16,1/13/16,Infiniti,FX,2008.0,
635,Strark,ios web,Paid,1/16/16,1/21/16,,,,,
636,Strark,,Organic,1/28/16,1/28/16,,,,,
637,Berton,ios web,Organic,1/15/16,1/21/16,,,,,
638,Berton,android web,Paid,1/24/16,1/27/16,,,,,
639,Berton,android web,Paid,1/29/16,2/18/16,,,,,
640,Berton,mac,Referral,1/7/16,1/7/16,1/9/16,Ford,Focus,2005.0,1/10/16
641,Strark,ios web,Paid,1/25/16,2/1/16,,,,,
642,Strark,ios web,Paid,1/25/16,1/26/16,2/1/16,Ford,Escape,2004.0,2/4/16
643,Strark,android web,Referral,1/2/16,1/5/16,2/7/16,Kia,Forte,2016.0,
644,Strark,ios web,Organic,1/2/16,1/22/16,,,,,
645,Strark,android web,Paid,1/28/16,2/5/16,,,,,
646,Berton,windows,Paid,1/21/16,2/11/16,2/11/16,Jeep,Cherokee,2016.0,
647,Strark,windows,Referral,1/8/16,1/9/16,1/24/16,Chrysler,Town and Country,2014.0,1/31/16
648,Berton,other,Organic,1/11/16,1/29/16,,,,,
649,Berton,windows,Referral,1/2/16,1/13/16,1/14/16,Toyota,Corolla,2016.0,1/14/16
650,Wrouver,android web,Paid,1/28/16,,,,,,
651,Berton,windows,Referral,1/4/16,1/6/16,1/15/16,Kia,Optima,2015.0,
652,Strark,,Referral,1/2/16,,,,,,
653,Berton,android web,Paid,1/4/16,2/4/16,,,,,
654,Strark,,Organic,1/16/16,1/17/16,1/27/16,Toyota,Camry,2015.0,
655,Strark,,Organic,1/9/16,2/5/16,,,,,
656,Wrouver,windows,Paid,1/1/16,1/3/16,,,,,
657,Berton,windows,Paid,1/1/16,1/2/16,,,,,
658,Strark,android web,Paid,1/17/16,,,,,,
659,Berton,,Referral,1/30/16,,,,,,
660,Strark,other,Organic,1/25/16,2/6/16,,,,,
661,Strark,ios web,Paid,1/18/16,2/18/16,,,,,
662,Strark,android web,Referral,1/16/16,1/16/16,,,,,
663,Strark,android web,Referral,1/26/16,2/16/16,2/20/16,Toyota,Prius V,2010.0,
664,Berton,ios web,Paid,1/1/16,1/1/16,,,,,
665,Strark,other,Organic,1/14/16,2/1/16,2/24/16,Hyundai,Genesis,2012.0,
666,Strark,android web,Organic,1/6/16,1/23/16,,,,,
667,Strark,windows,Paid,1/20/16,1/23/16,2/9/16,Toyota,Highlander,2010.0,
668,Berton,ios web,Paid,1/22/16,2/7/16,1/31/16,Lincoln,Town Car,2011.0,2/3/16
669,Berton,ios web,Organic,1/9/16,,,,,,
670,Berton,ios web,Referral,1/22/16,1/27/16,,,,,
671,Strark,windows,Paid,1/18/16,,,,,,
672,Strark,mac,Paid,1/23/16,,,,,,
673,Strark,mac,Referral,1/27/16,1/29/16,,,,,
674,Berton,windows,Paid,1/5/16,1/6/16,,,,,
675,Strark,,Referral,1/5/16,,,,,,
676,Berton,ios web,Paid,1/28/16,2/1/16,,,,,
677,Wrouver,windows,Organic,1/13/16,,,,,,
678,Berton,android web,Referral,1/11/16,1/12/16,,,,,
679,Strark,ios web,Paid,1/30/16,2/13/16,,,,,
680,Strark,ios web,Referral,1/13/16,1/30/16,,,,,
681,Strark,ios web,Paid,1/29/16,1/29/16,,,,,
682,Strark,,Organic,1/27/16,2/13/16,,,,,
683,Strark,ios web,Referral,1/11/16,,,,,,
684,Strark,other,Paid,1/16/16,1/21/16,,,,,
685,Wrouver,windows,Paid,1/28/16,1/29/16,1/29/16,Honda,Accord,2007.0,2/9/16
686,Strark,other,Organic,1/18/16,1/20/16,1/21/16,Toyota,Prius,2013.0,1/25/16
687,Berton,ios web,Paid,1/1/16,1/30/16,,,,,
688,Berton,ios web,Paid,1/1/16,,,,,,
689,Wrouver,android web,Referral,1/21/16,1/27/16,1/30/16,Hyundai,Accent,2013.0,1/30/16
690,Strark,,Organic,1/26/16,,,,,,
691,Wrouver,other,Paid,1/26/16,2/7/16,,,,,
692,Strark,ios web,Referral,1/20/16,1/27/16,2/20/16,Volkswagen,Passat,2000.0,
693,Strark,android web,Referral,1/29/16,2/7/16,,,,,
694,Berton,windows,Organic,1/8/16,1/24/16,,,,,
695,Berton,,Referral,1/2/16,,,,,,
696,Strark,,Referral,1/9/16,1/24/16,,,,,
697,Berton,,Referral,1/2/16,,,,,,
698,Berton,windows,Referral,1/13/16,1/24/16,,,,,
699,Wrouver,ios web,Referral,1/16/16,2/7/16,,,,,
700,Strark,ios web,Referral,1/23/16,2/2/16,2/4/16,Toyota,Camry,2005.0,2/4/16
701,Wrouver,other,Referral,1/30/16,2/21/16,,,,,
702,Strark,windows,Organic,1/26/16,2/3/16,,,,,
703,Wrouver,android web,Paid,1/3/16,2/9/16,,,,,
704,Berton,windows,Organic,1/2/16,2/24/16,,,,,
705,Strark,android web,Referral,1/23/16,,,,,,
706,Strark,mac,Paid,1/6/16,,,,,,
707,Strark,ios web,Paid,1/4/16,2/4/16,,,,,
708,Strark,ios web,Paid,1/20/16,1/21/16,,,,,
709,Berton,android web,Referral,1/29/16,1/31/16,,,,,
710,Strark,ios web,Referral,1/13/16,1/13/16,1/14/16,Nissan,Versa,2010.0,1/15/16
711,Berton,android web,Paid,1/6/16,,,,,,
712,Strark,android web,Referral,1/25/16,1/25/16,1/28/16,Toyota,Sienna,2002.0,1/29/16
713,Strark,other,Paid,1/24/16,1/25/16,,,,,
714,Berton,android web,Referral,1/6/16,1/18/16,,,,,
715,Berton,ios web,Organic,1/8/16,1/18/16,1/25/16,Dodge,Journey,2012.0,2/1/16
716,Strark,ios web,Referral,1/12/16,1/17/16,1/16/16,Nissan,Murano,2014.0,
717,Strark,,Organic,1/6/16,1/24/16,,,,,
718,Strark,android web,Paid,1/2/16,1/19/16,,,,,
719,Strark,other,Referral,1/28/16,2/2/16,2/5/16,Honda,Civic,2007.0,2/5/16
720,Strark,android web,Paid,1/3/16,1/18/16,,,,,
721,Strark,android web,Referral,1/7/16,1/12/16,1/17/16,Hyundai,Sonata,2015.0,1/26/16
722,Strark,android web,Referral,1/12/16,2/9/16,,,,,
723,Wrouver,windows,Paid,1/5/16,,,,,,
724,Berton,windows,Organic,1/13/16,1/17/16,,,,,
725,Berton,ios web,Organic,1/3/16,1/6/16,,,,,
726,Strark,ios web,Organic,1/20/16,2/11/16,,,,,
727,Strark,ios web,Paid,1/21/16,,,,,,
728,Berton,windows,Organic,1/15/16,1/29/16,,,,,
729,Strark,windows,Referral,1/4/16,1/4/16,,,,,
730,Strark,mac,Paid,1/19/16,1/19/16,2/4/16,Pontiac,Torrent,2007.0,
731,Strark,android web,Organic,1/22/16,2/15/16,,,,,
732,Strark,mac,Organic,1/23/16,1/29/16,2/20/16,Mazda,MAZDA3,2016.0,
733,Berton,android web,Organic,1/3/16,1/27/16,,,,,
734,Berton,android web,Paid,1/25/16,2/20/16,,,,,
735,Berton,,Referral,1/8/16,,,,,,
736,Strark,android web,Referral,1/26/16,1/27/16,2/1/16,Scion,xD,2008.0,
737,Wrouver,ios web,Referral,1/18/16,2/18/16,,,,,
738,Strark,mac,Organic,1/27/16,,,,,,
739,Strark,mac,Referral,1/26/16,1/26/16,1/27/16,Toyota,Camry,2012.0,1/28/16
740,Strark,ios web,Referral,1/30/16,2/1/16,2/1/16,Nissan,Rogue,2010.0,2/2/16
741,Wrouver,,Organic,1/20/16,,,,,,
742,Strark,ios web,Referral,1/6/16,1/7/16,1/18/16,Toyota,Corolla,2016.0,1/19/16
743,Strark,ios web,Referral,1/24/16,1/24/16,,,,,
744,Berton,android web,Referral,1/15/16,1/19/16,,,,,
745,Strark,android web,Referral,1/9/16,1/11/16,2/8/16,Toyota,Sienna,2015.0,
746,Wrouver,ios web,Paid,1/23/16,1/23/16,,,,,
747,Berton,ios web,Paid,1/9/16,,,,,,
748,Strark,android web,Paid,1/10/16,1/17/16,,,,,
749,Berton,windows,Paid,1/4/16,,,,,,
750,Wrouver,ios web,Referral,1/28/16,1/31/16,2/21/16,Volkswagen,Jetta,2014.0,
751,Berton,android web,Paid,1/26/16,2/5/16,,,,,
752,Strark,,Organic,1/29/16,,,,,,
753,Strark,,Organic,1/26/16,,,,,,
754,Berton,android web,Referral,1/17/16,1/19/16,1/21/16,Honda,Civic,2007.0,1/24/16
755,Strark,ios web,Referral,1/4/16,1/5/16,1/5/16,Toyota,Prius V,2014.0,
756,Berton,android web,Paid,1/8/16,1/22/16,,,,,
757,Strark,android web,Organic,1/15/16,1/24/16,1/29/16,Ford,Fusion,2014.0,2/3/16
758,Strark,mac,Paid,1/12/16,1/12/16,,,,,
759,Strark,ios web,Referral,1/7/16,1/10/16,1/23/16,Honda,Accord,2015.0,1/27/16
760,Berton,android web,Organic,1/17/16,1/20/16,1/20/16,Toyota,Corolla,2005.0,2/15/16
761,Strark,android web,Referral,1/9/16,1/10/16,,,,,
762,Strark,android web,Referral,1/24/16,1/25/16,1/26/16,Chevrolet,Tahoe,2006.0,1/26/16
763,Strark,mac,Referral,1/6/16,1/15/16,1/26/16,Nissan,Rogue,2015.0,
764,Strark,ios web,Referral,1/15/16,,,,,,
765,Strark,,Referral,1/6/16,,,,,,
766,Wrouver,,Organic,1/23/16,1/29/16,,,,,
767,Berton,ios web,Referral,1/14/16,1/14/16,1/17/16,Infiniti,Q50,2015.0,
768,Strark,android web,Paid,1/12/16,,,,,,
769,Strark,,Referral,1/19/16,1/22/16,1/22/16,Lexus,NX,2015.0,1/28/16
770,Strark,ios web,Paid,1/17/16,,,,,,
771,Strark,android web,Paid,1/17/16,,,,,,
772,Wrouver,other,Referral,1/2/16,1/5/16,,,,,
773,Strark,android web,Organic,1/15/16,1/16/16,,,,,
774,Berton,,Referral,1/1/16,,,,,,
775,Strark,mac,Paid,1/29/16,1/31/16,,,,,
776,Berton,android web,Referral,1/29/16,2/4/16,,,,,
777,Berton,ios web,Paid,1/25/16,2/3/16,,,,,
778,Berton,windows,Organic,1/11/16,1/15/16,2/22/16,Chevrolet,Equinox,2013.0,
779,Berton,other,Paid,1/13/16,1/18/16,1/21/16,Hyundai,Sonata,2015.0,
780,Berton,android web,Organic,1/16/16,1/20/16,,,,,
781,Berton,windows,Paid,1/3/16,1/3/16,1/4/16,Honda,Odyssey,2002.0,1/7/16
782,Strark,ios web,Organic,1/3/16,1/23/16,,,,,
783,Strark,ios web,Paid,1/10/16,1/12/16,,,,,
784,Berton,ios web,Organic,1/8/16,1/24/16,,,,,
785,Strark,android web,Paid,1/27/16,2/16/16,,,,,
786,Berton,android web,Referral,1/23/16,1/29/16,1/31/16,Toyota,Camry,2007.0,2/2/16
787,Strark,,Referral,1/3/16,,,,,,
